fraction,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,mean_se_degree_centrality,min_se_degree_centrality,max_se_degree_centrality,mean_se_betweenness_centrality,min_se_betweenness_centrality,max_se_betweenness_centrality,mean_se_closeness_centrality,min_se_closeness_centrality,max_se_closeness_centrality,mean_se_eigen_centrality,min_se_eigen_centrality,max_se_eigen_centrality
0.56,17133.02149081298,31.693273441258444,8.382055175298307,0.3113358223087938,0.2575638701764828,0.3691870048226404,2.7840018841676084e-05,1.2633977467092835e-09,0.0004327220386877555,0.26689839870299875,0.22819089599548034,0.31185715728512375,0.0002666259684240871,4.243742878294673e-10,0.010498173537641712
0.57,17183.910744852954,31.794332596390213,8.409897580285739,0.32254811969126196,0.26575624673722775,0.3814515215916617,2.792601900385987e-05,4.3537957391871443e-10,0.000433170752221655,0.27193646814111067,0.23177713726322852,0.3164808537454525,0.000266914665315198,8.23684123192522e-10,0.010455355832726495
0.58,17233.918001241367,31.89450450612551,8.440484895245302,0.33395293591890146,0.27723018313608905,0.39140742343945545,2.8009179650363978e-05,5.280258714082676e-11,0.00043345427848643357,0.2770875159349129,0.2368195738804221,0.31977464286032653,0.00026669211932241297,1.049214197011033e-09,0.010390936179303638
0.59,17283.07331301683,31.99272036176232,8.4692983316557,0.34555082209336335,0.28572716861005143,0.40530620710800885,2.8093419009467063e-05,4.059930334141703e-11,0.0004338499377781476,0.28235832145072304,0.24104376142016365,0.321973872985837,0.0002666424015904611,2.5887653743677747e-10,0.010402850057024227
0.6,17331.405222874608,32.08951742428289,8.499390500120755,0.35735680024368655,0.29761994226458693,0.4220446672899126,2.817700152007385e-05,2.490097669389107e-10,0.0004341437720755994,0.28776150836558534,0.24633083515984566,0.32981099548248277,0.00026656862881152456,1.3305974641506938e-11,0.010447609886711607
0.61,17378.94086270672,32.18478487402524,8.52877680087453,0.3693620888155414,0.3053143233323413,0.4325135946757568,2.826074605984713e-05,6.982660421830329e-10,0.00043458303705161617,0.2932941300305172,0.25026417866729117,0.33726447641266777,0.0002664930322433343,1.5641598965855998e-12,0.010437332257458062
0.62,17425.706045074454,32.27813683426401,8.556319734345502,0.38156518881243673,0.3131069006944883,0.44311077844611374,2.8345709773470186e-05,1.160930781381401e-09,0.0004348165982509297,0.29896060313010303,0.2568193918404769,0.3442886031598085,0.00026636515703013457,2.1682691645758563e-10,0.010459479756367412
0.63,17471.725347385414,32.37010278234377,8.583735565130496,0.39396056516977424,0.3244094945796648,0.46332618905191475,2.8430546749674507e-05,5.185240424817045e-10,0.00043524785147044655,0.30476202755828136,0.2609569643884371,0.35017660411921525,0.000266534556449935,3.833477840440294e-10,0.010470373197069152
0.64,17517.022189462423,32.460457449752546,8.610480140864585,0.40655501146792383,0.33591248906564225,0.47567186806426043,2.851590115439236e-05,2.0056657548108479e-10,0.00043547021359932966,0.31070637812663476,0.2678547259876115,0.35687233554080416,0.0002666443545960892,1.4940848278255052e-10,0.010469574722565227
0.65,17561.618905117102,32.5496325506382,8.637253766012899,0.4193507240974705,0.35354273192111035,0.488179871563255,2.8601236109407168e-05,2.2438509549943547e-12,0.00043591927110898015,0.31679827320593734,0.27220990586970917,0.3644302005067192,0.0002668199053606627,1.0640203996274075e-10,0.010530560798692839
